run_id,run_mode,split_label,split,dataset_id,system_id,corruption_family,corruption_id,corruption_level,corruption_seed,seed_role,corruption_target_space,corruption_config_hash,corruption_manifest_hash,applied_corruption_manifest_path,applied_corruption_manifest_file_sha256,clean_input_bundle_hash,corrupted_input_bundle_hash,input_hash_clean,input_hash_corrupted,score_hash_clean,score_hash_corrupted,feature_mask_hash,failed_specialists,distribution_shift_descriptor,specialist_ids,specialist_count,corrupted_rows,trace_path,trace_sha256,trace_rows,trace_required,trace_format,trace_schema_hash
phase3_locked_full_v1,exploratory,locked,locked_benchmark,credit_card_fraud,pure_mavs_gc,synthetic_sensor_failure,credit_card_fraud__locked_benchmark__synthetic_sensor_failure__level_0p80__shadow_9001,0.8,9001,shadow,features,f04e99c4b0c84227f82c6bb0b6dfa55ae0057a4350d14e65acb64b9c98b884b2,9f0972d6ea6aa9817bfc7ff7a9f269e8919f7a6a5237fe1a3be933061c5daa8b,C:\Users\Saif malik\MAVS-Ch10B\results\stress_runs\phase3_locked_full_v1\applied_manifests\synthetic_sensor_failure\credit_card_fraud__locked_benchmark__synthetic_sensor_failure__level_0p80__shadow_9001.yaml,9c4cc63de584dd4e6ffcef9db137ae0b4ffd6bbafbbfc343f064c9f6eae0ede5,535612272d20481be4f3ca10be3c7f0eeb4ce8eaf2c90a8212c53c1f548dec0d,7fcb6aeef4df1204fa2b5f7f095c3fe0f353e18a96fcdc4299753942965f0143,d6169efb796e4bba536f83dde100ab4db460557b3466e7f65069a6d1251640ce,d7dc40d8aa888b12f353cb8aa25b73b45aca598371e59f629c7b28a00dd19999,e058d4949f5417172fdd13b91f010b3e8331acf936d739c91efa12ffabe6cee2,c1993d40fa03c6ed19a4c802431ca728710323fd74bcc5ba9733b5f07a50d627,aa17adce7bbf647abcbb7a86ae66a5b11081394962a164ce29835315ae6b10c4,,{},random_forest|gradient_boosted_trees|mlp,3,28481,C:\Users\Saif malik\MAVS-Ch10B\results\corruption_traces\phase3_locked_full_v1\traces\pure_mavs_gc\synthetic_sensor_failure\credit_card_fraud__locked_benchmark__synthetic_sensor_failure__level_0p80__shadow_9001.npz,e80ee9554896226786e835b560adddd307433dad1a6f5106fb8961e74c77e4d3,28481,True,columnar_npz,ddaa15df5c418e5d1af0df7e850674fc5cfa6cc30cfd55f2201ad0eada326121
phase3_locked_full_v1,exploratory,locked,locked_benchmark,credit_card_fraud,veto_mavs,synthetic_sensor_failure,credit_card_fraud__locked_benchmark__synthetic_sensor_failure__level_0p80__shadow_9002,0.8,9002,shadow,features,f04e99c4b0c84227f82c6bb0b6dfa55ae0057a4350d14e65acb64b9c98b884b2,cc23c376e19fca7e7fefd5f648f640c22f7d91aa8661dec227671b04fc2bcd80,C:\Users\Saif malik\MAVS-Ch10B\results\stress_runs\phase3_locked_full_v1\applied_manifests\synthetic_sensor_failure\credit_card_fraud__locked_benchmark__synthetic_sensor_failure__level_0p80__shadow_9002.yaml,09b8b90fe868539c03899f95491f2b0b4e66361e58ee0ee606cd1fb2dfbc553b,535612272d20481be4f3ca10be3c7f0eeb4ce8eaf2c90a8212c53c1f548dec0d,7fcb6aeef4df1204fa2b5f7f095c3fe0f353e18a96fcdc4299753942965f0143,d6169efb796e4bba536f83dde100ab4db460557b3466e7f65069a6d1251640ce,d7dc40d8aa888b12f353cb8aa25b73b45aca598371e59f629c7b28a00dd19999,e058d4949f5417172fdd13b91f010b3e8331acf936d739c91efa12ffabe6cee2,c1993d40fa03c6ed19a4c802431ca728710323fd74bcc5ba9733b5f07a50d627,aa17adce7bbf647abcbb7a86ae66a5b11081394962a164ce29835315ae6b10c4,,{},random_forest|gradient_boosted_trees|mlp,3,28481,C:\Users\Saif malik\MAVS-Ch10B\results\corruption_traces\phase3_locked_full_v1\traces\veto_mavs\synthetic_sensor_failure\credit_card_fraud__locked_benchmark__synthetic_sensor_failure__level_0p80__shadow_9002.npz,5fbf96a96d239ab2c8e38a38290adc4b0efcbd555767a434cc0b2d47e6babe37,28481,True,columnar_npz,7734d584b9d424b64fd13dc45806f9e278d7e2c6ccddf7710894292b898034d4
phase3_locked_full_v1,exploratory,locked,locked_benchmark,credit_card_fraud,pure_mavs_gc,synthetic_sensor_failure,credit_card_fraud__locked_benchmark__synthetic_sensor_failure__level_0p80__shadow_9002,0.8,9002,shadow,features,f04e99c4b0c84227f82c6bb0b6dfa55ae0057a4350d14e65acb64b9c98b884b2,cc23c376e19fca7e7fefd5f648f640c22f7d91aa8661dec227671b04fc2bcd80,C:\Users\Saif malik\MAVS-Ch10B\results\stress_runs\phase3_locked_full_v1\applied_manifests\synthetic_sensor_failure\credit_card_fraud__locked_benchmark__synthetic_sensor_failure__level_0p80__shadow_9002.yaml,09b8b90fe868539c03899f95491f2b0b4e66361e58ee0ee606cd1fb2dfbc553b,535612272d20481be4f3ca10be3c7f0eeb4ce8eaf2c90a8212c53c1f548dec0d,7fcb6aeef4df1204fa2b5f7f095c3fe0f353e18a96fcdc4299753942965f0143,d6169efb796e4bba536f83dde100ab4db460557b3466e7f65069a6d1251640ce,d7dc40d8aa888b12f353cb8aa25b73b45aca598371e59f629c7b28a00dd19999,e058d4949f5417172fdd13b91f010b3e8331acf936d739c91efa12ffabe6cee2,c1993d40fa03c6ed19a4c802431ca728710323fd74bcc5ba9733b5f07a50d627,aa17adce7bbf647abcbb7a86ae66a5b11081394962a164ce29835315ae6b10c4,,{},random_forest|gradient_boosted_trees|mlp,3,28481,C:\Users\Saif malik\MAVS-Ch10B\results\corruption_traces\phase3_locked_full_v1\traces\pure_mavs_gc\synthetic_sensor_failure\credit_card_fraud__locked_benchmark__synthetic_sensor_failure__level_0p80__shadow_9002.npz,ffb53661d73ac510e2d31b5e0aaed4289dc481d7d62ad51af165064337a3c9fb,28481,True,columnar_npz,b4cd5480f2edd3319cf39aa4626842a9b9519ac871760bfc9b044281986be79b
phase3_locked_full_v1,exploratory,locked,locked_benchmark,credit_card_fraud,veto_mavs,synthetic_sensor_failure,credit_card_fraud__locked_benchmark__synthetic_sensor_failure__level_1p00__primary_1001,1.0,1001,primary,features,f04e99c4b0c84227f82c6bb0b6dfa55ae0057a4350d14e65acb64b9c98b884b2,11fc17d9ba867c6d76556ae132abf6dc865f1817c7225f18f89be8f0a101e0d0,C:\Users\Saif malik\MAVS-Ch10B\results\stress_runs\phase3_locked_full_v1\applied_manifests\synthetic_sensor_failure\credit_card_fraud__locked_benchmark__synthetic_sensor_failure__level_1p00__primary_1001.yaml,f4788bcb92f7bfd36d4b8b6f8c98ade4f3c1a389c4df1c0b3968093e7764c64f,535612272d20481be4f3ca10be3c7f0eeb4ce8eaf2c90a8212c53c1f548dec0d,b928140e702baf11be5b09251e63116a475fe57ae6953ac994009b85370e73fc,d6169efb796e4bba536f83dde100ab4db460557b3466e7f65069a6d1251640ce,60346d83f3e965aab311199183f99c1b99f6163e46580534eb296c467cdeb450,e058d4949f5417172fdd13b91f010b3e8331acf936d739c91efa12ffabe6cee2,fa44d6e9dc96a796e10df509755b27d12d4e92b70fd4d700780ddf107904c44b,56969e0555232f2e213a185207cdebc85b1fc386eac907a91dab36fe340ad480,,{},random_forest|gradient_boosted_trees|mlp,3,28481,C:\Users\Saif malik\MAVS-Ch10B\results\corruption_traces\phase3_locked_full_v1\traces\veto_mavs\synthetic_sensor_failure\credit_card_fraud__locked_benchmark__synthetic_sensor_failure__level_1p00__primary_1001.npz,10e40062c15c581c2f237b10def2aa465cac2c5425e0ddd05fa7ecf875eaabc0,28481,True,columnar_npz,944dc162c80d09d815b13fabda2aa94758308de517342004bb40df3af187a833
phase3_locked_full_v1,exploratory,locked,locked_benchmark,credit_card_fraud,pure_mavs_gc,synthetic_sensor_failure,credit_card_fraud__locked_benchmark__synthetic_sensor_failure__level_1p00__primary_1001,1.0,1001,primary,features,f04e99c4b0c84227f82c6bb0b6dfa55ae0057a4350d14e65acb64b9c98b884b2,11fc17d9ba867c6d76556ae132abf6dc865f1817c7225f18f89be8f0a101e0d0,C:\Users\Saif malik\MAVS-Ch10B\results\stress_runs\phase3_locked_full_v1\applied_manifests\synthetic_sensor_failure\credit_card_fraud__locked_benchmark__synthetic_sensor_failure__level_1p00__primary_1001.yaml,f4788bcb92f7bfd36d4b8b6f8c98ade4f3c1a389c4df1c0b3968093e7764c64f,535612272d20481be4f3ca10be3c7f0eeb4ce8eaf2c90a8212c53c1f548dec0d,b928140e702baf11be5b09251e63116a475fe57ae6953ac994009b85370e73fc,d6169efb796e4bba536f83dde100ab4db460557b3466e7f65069a6d1251640ce,60346d83f3e965aab311199183f99c1b99f6163e46580534eb296c467cdeb450,e058d4949f5417172fdd13b91f010b3e8331acf936d739c91efa12ffabe6cee2,fa44d6e9dc96a796e10df509755b27d12d4e92b70fd4d700780ddf107904c44b,56969e0555232f2e213a185207cdebc85b1fc386eac907a91dab36fe340ad480,,{},random_forest|gradient_boosted_trees|mlp,3,28481,C:\Users\Saif malik\MAVS-Ch10B\results\corruption_traces\phase3_locked_full_v1\traces\pure_mavs_gc\synthetic_sensor_failure\credit_card_fraud__locked_benchmark__synthetic_sensor_failure__level_1p00__primary_1001.npz,ac8aa58836ce355dbbdb6f1c00a89722e9bd0c13954f00c6ff5eef4111ee9ca7,28481,True,columnar_npz,efa5408872c231b8ed2c7ae4e259435f3453021c2a2dbb221d9684adb95a704b
phase3_locked_full_v1,exploratory,locked,locked_benchmark,credit_card_fraud,veto_mavs,synthetic_sensor_failure,credit_card_fraud__locked_benchmark__synthetic_sensor_failure__level_1p00__primary_1002,1.0,1002,primary,features,f04e99c4b0c84227f82c6bb0b6dfa55ae0057a4350d14e65acb64b9c98b884b2,7d8213c8dcb929a61624aa21060b054bb633b4ac8fe4fbde736d0240c764691c,C:\Users\Saif malik\MAVS-Ch10B\results\stress_runs\phase3_locked_full_v1\applied_manifests\synthetic_sensor_failure\credit_card_fraud__locked_benchmark__synthetic_sensor_failure__level_1p00__primary_1002.yaml,169fbe46bb2d8626cc859f831afad2a31acd6658a58c51e7c09d2fe08c7adf2c,535612272d20481be4f3ca10be3c7f0eeb4ce8eaf2c90a8212c53c1f548dec0d,b928140e702baf11be5b09251e63116a475fe57ae6953ac994009b85370e73fc,d6169efb796e4bba536f83dde100ab4db460557b3466e7f65069a6d1251640ce,60346d83f3e965aab311199183f99c1b99f6163e46580534eb296c467cdeb450,e058d4949f5417172fdd13b91f010b3e8331acf936d739c91efa12ffabe6cee2,fa44d6e9dc96a796e10df509755b27d12d4e92b70fd4d700780ddf107904c44b,56969e0555232f2e213a185207cdebc85b1fc386eac907a91dab36fe340ad480,,{},random_forest|gradient_boosted_trees|mlp,3,28481,C:\Users\Saif malik\MAVS-Ch10B\results\corruption_traces\phase3_locked_full_v1\traces\veto_mavs\synthetic_sensor_failure\credit_card_fraud__locked_benchmark__synthetic_sensor_failure__level_1p00__primary_1002.npz,8446703d7b86e192b9905778344b38f89db78aa9ad120e5c068bb9598dd91bc4,28481,True,columnar_npz,30ece57cc4160ba7134704f115f927566bd33b64b324e7acca268ca900744180
phase3_locked_full_v1,exploratory,locked,locked_benchmark,credit_card_fraud,pure_mavs_gc,synthetic_sensor_failure,credit_card_fraud__locked_benchmark__synthetic_sensor_failure__level_1p00__primary_1002,1.0,1002,primary,features,f04e99c4b0c84227f82c6bb0b6dfa55ae0057a4350d14e65acb64b9c98b884b2,7d8213c8dcb929a61624aa21060b054bb633b4ac8fe4fbde736d0240c764691c,C:\Users\Saif malik\MAVS-Ch10B\results\stress_runs\phase3_locked_full_v1\applied_manifests\synthetic_sensor_failure\credit_card_fraud__locked_benchmark__synthetic_sensor_failure__level_1p00__primary_1002.yaml,169fbe46bb2d8626cc859f831afad2a31acd6658a58c51e7c09d2fe08c7adf2c,535612272d20481be4f3ca10be3c7f0eeb4ce8eaf2c90a8212c53c1f548dec0d,b928140e702baf11be5b09251e63116a475fe57ae6953ac994009b85370e73fc,d6169efb796e4bba536f83dde100ab4db460557b3466e7f65069a6d1251640ce,60346d83f3e965aab311199183f99c1b99f6163e46580534eb296c467cdeb450,e058d4949f5417172fdd13b91f010b3e8331acf936d739c91efa12ffabe6cee2,fa44d6e9dc96a796e10df509755b27d12d4e92b70fd4d700780ddf107904c44b,56969e0555232f2e213a185207cdebc85b1fc386eac907a91dab36fe340ad480,,{},random_forest|gradient_boosted_trees|mlp,3,28481,C:\Users\Saif malik\MAVS-Ch10B\results\corruption_traces\phase3_locked_full_v1\traces\pure_mavs_gc\synthetic_sensor_failure\credit_card_fraud__locked_benchmark__synthetic_sensor_failure__level_1p00__primary_1002.npz,3f34d5597e058ec73704c56847fecb3db29b202f403d000ceccc541204a85baf,28481,True,columnar_npz,9e40b739e0f4cd9efb71a61ebd6e3974e1146c2bc802d0b7128eefd996d5300d
phase3_locked_full_v1,exploratory,locked,locked_benchmark,credit_card_fraud,veto_mavs,synthetic_sensor_failure,credit_card_fraud__locked_benchmark__synthetic_sensor_failure__level_1p00__primary_1003,1.0,1003,primary,features,f04e99c4b0c84227f82c6bb0b6dfa55ae0057a4350d14e65acb64b9c98b884b2,5eb2be6e96fc17d1762a65072b5c1c28be92ecec87a9e16efc0ff8023334a605,C:\Users\Saif malik\MAVS-Ch10B\results\stress_runs\phase3_locked_full_v1\applied_manifests\synthetic_sensor_failure\credit_card_fraud__locked_benchmark__synthetic_sensor_failure__level_1p00__primary_1003.yaml,76b51b66f1b0f544bceaf6604c8c8b236c7428a5ef31e422e06fd7ce15990fb8,535612272d20481be4f3ca10be3c7f0eeb4ce8eaf2c90a8212c53c1f548dec0d,b928140e702baf11be5b09251e63116a475fe57ae6953ac994009b85370e73fc,d6169efb796e4bba536f83dde100ab4db460557b3466e7f65069a6d1251640ce,60346d83f3e965aab311199183f99c1b99f6163e46580534eb296c467cdeb450,e058d4949f5417172fdd13b91f010b3e8331acf936d739c91efa12ffabe6cee2,fa44d6e9dc96a796e10df509755b27d12d4e92b70fd4d700780ddf107904c44b,56969e0555232f2e213a185207cdebc85b1fc386eac907a91dab36fe340ad480,,{},random_forest|gradient_boosted_trees|mlp,3,28481,C:\Users\Saif malik\MAVS-Ch10B\results\corruption_traces\phase3_locked_full_v1\traces\veto_mavs\synthetic_sensor_failure\credit_card_fraud__locked_benchmark__synthetic_sensor_failure__level_1p00__primary_1003.npz,b9c9962b5f091bf4ee030e1f0c270dea3a4367c3c61dae989bbb48dec73de5ef,28481,True,columnar_npz,ed1002de81391a38d9a4f9b150d87222da3091fb67cb24125e4654d8aa4ef517
phase3_locked_full_v1,exploratory,locked,locked_benchmark,credit_card_fraud,pure_mavs_gc,synthetic_sensor_failure,credit_card_fraud__locked_benchmark__synthetic_sensor_failure__level_1p00__primary_1003,1.0,1003,primary,features,f04e99c4b0c84227f82c6bb0b6dfa55ae0057a4350d14e65acb64b9c98b884b2,5eb2be6e96fc17d1762a65072b5c1c28be92ecec87a9e16efc0ff8023334a605,C:\Users\Saif malik\MAVS-Ch10B\results\stress_runs\phase3_locked_full_v1\applied_manifests\synthetic_sensor_failure\credit_card_fraud__locked_benchmark__synthetic_sensor_failure__level_1p00__primary_1003.yaml,76b51b66f1b0f544bceaf6604c8c8b236c7428a5ef31e422e06fd7ce15990fb8,535612272d20481be4f3ca10be3c7f0eeb4ce8eaf2c90a8212c53c1f548dec0d,b928140e702baf11be5b09251e63116a475fe57ae6953ac994009b85370e73fc,d6169efb796e4bba536f83dde100ab4db460557b3466e7f65069a6d1251640ce,60346d83f3e965aab311199183f99c1b99f6163e46580534eb296c467cdeb450,e058d4949f5417172fdd13b91f010b3e8331acf936d739c91efa12ffabe6cee2,fa44d6e9dc96a796e10df509755b27d12d4e92b70fd4d700780ddf107904c44b,56969e0555232f2e213a185207cdebc85b1fc386eac907a91dab36fe340ad480,,{},random_forest|gradient_boosted_trees|mlp,3,28481,C:\Users\Saif malik\MAVS-Ch10B\results\corruption_traces\phase3_locked_full_v1\traces\pure_mavs_gc\synthetic_sensor_failure\credit_card_fraud__locked_benchmark__synthetic_sensor_failure__level_1p00__primary_1003.npz,eec54606e41f5d3c435b9a69e92320b309e9ff2baac13ba711828b9d192f907c,28481,True,columnar_npz,33acdb286e453b4cb8603a6a63f4f70909d71c3b8da39b3170878638cda86943
phase3_locked_full_v1,exploratory,locked,locked_benchmark,credit_card_fraud,veto_mavs,synthetic_sensor_failure,credit_card_fraud__locked_benchmark__synthetic_sensor_failure__level_1p00__shadow_9001,1.0,9001,shadow,features,f04e99c4b0c84227f82c6bb0b6dfa55ae0057a4350d14e65acb64b9c98b884b2,2939b5b2eb82bee2a4b07f139653e14ac9e06f8de5ae8b7547706d4007487426,C:\Users\Saif malik\MAVS-Ch10B\results\stress_runs\phase3_locked_full_v1\applied_manifests\synthetic_sensor_failure\credit_card_fraud__locked_benchmark__synthetic_sensor_failure__level_1p00__shadow_9001.yaml,2d9a025cbdfb5358364d35ecc253c40587b4f982dc7f1c40614f45d19b663eaa,535612272d20481be4f3ca10be3c7f0eeb4ce8eaf2c90a8212c53c1f548dec0d,b928140e702baf11be5b09251e63116a475fe57ae6953ac994009b85370e73fc,d6169efb796e4bba536f83dde100ab4db460557b3466e7f65069a6d1251640ce,60346d83f3e965aab311199183f99c1b99f6163e46580534eb296c467cdeb450,e058d4949f5417172fdd13b91f010b3e8331acf936d739c91efa12ffabe6cee2,fa44d6e9dc96a796e10df509755b27d12d4e92b70fd4d700780ddf107904c44b,56969e0555232f2e213a185207cdebc85b1fc386eac907a91dab36fe340ad480,,{},random_forest|gradient_boosted_trees|mlp,3,28481,C:\Users\Saif malik\MAVS-Ch10B\results\corruption_traces\phase3_locked_full_v1\traces\veto_mavs\synthetic_sensor_failure\credit_card_fraud__locked_benchmark__synthetic_sensor_failure__level_1p00__shadow_9001.npz,bfd2be54887a9509f7654c73bc0e50d222adf3fa7d97a778c4ad857bb9c2538d,28481,True,columnar_npz,db51fdf3cd86685373240a9a498038dc4666188b98a7b44bb8ee4c8227191236
phase3_locked_full_v1,exploratory,locked,locked_benchmark,credit_card_fraud,pure_mavs_gc,synthetic_sensor_failure,credit_card_fraud__locked_benchmark__synthetic_sensor_failure__level_1p00__shadow_9001,1.0,9001,shadow,features,f04e99c4b0c84227f82c6bb0b6dfa55ae0057a4350d14e65acb64b9c98b884b2,2939b5b2eb82bee2a4b07f139653e14ac9e06f8de5ae8b7547706d4007487426,C:\Users\Saif malik\MAVS-Ch10B\results\stress_runs\phase3_locked_full_v1\applied_manifests\synthetic_sensor_failure\credit_card_fraud__locked_benchmark__synthetic_sensor_failure__level_1p00__shadow_9001.yaml,2d9a025cbdfb5358364d35ecc253c40587b4f982dc7f1c40614f45d19b663eaa,535612272d20481be4f3ca10be3c7f0eeb4ce8eaf2c90a8212c53c1f548dec0d,b928140e702baf11be5b09251e63116a475fe57ae6953ac994009b85370e73fc,d6169efb796e4bba536f83dde100ab4db460557b3466e7f65069a6d1251640ce,60346d83f3e965aab311199183f99c1b99f6163e46580534eb296c467cdeb450,e058d4949f5417172fdd13b91f010b3e8331acf936d739c91efa12ffabe6cee2,fa44d6e9dc96a796e10df509755b27d12d4e92b70fd4d700780ddf107904c44b,56969e0555232f2e213a185207cdebc85b1fc386eac907a91dab36fe340ad480,,{},random_forest|gradient_boosted_trees|mlp,3,28481,C:\Users\Saif malik\MAVS-Ch10B\results\corruption_traces\phase3_locked_full_v1\traces\pure_mavs_gc\synthetic_sensor_failure\credit_card_fraud__locked_benchmark__synthetic_sensor_failure__level_1p00__shadow_9001.npz,d62949d66026b57af335fea9c74548a461560021ef4ca4f7369f019f364e3d1e,28481,True,columnar_npz,15d886386389231cbf54506e3d9b114f60f1050bf8c8e81005e746b3f4852834
phase3_locked_full_v1,exploratory,locked,locked_benchmark,credit_card_fraud,veto_mavs,synthetic_sensor_failure,credit_card_fraud__locked_benchmark__synthetic_sensor_failure__level_1p00__shadow_9002,1.0,9002,shadow,features,f04e99c4b0c84227f82c6bb0b6dfa55ae0057a4350d14e65acb64b9c98b884b2,fc13e23d878e84215f074b9003a04d86aa0aaf9e0916b5f8d81b2d534e82a1db,C:\Users\Saif malik\MAVS-Ch10B\results\stress_runs\phase3_locked_full_v1\applied_manifests\synthetic_sensor_failure\credit_card_fraud__locked_benchmark__synthetic_sensor_failure__level_1p00__shadow_9002.yaml,088530bea476f65e5dcb2f2d13aa47c984c8b69f7537266f5e35a3aa15c13f58,535612272d20481be4f3ca10be3c7f0eeb4ce8eaf2c90a8212c53c1f548dec0d,b928140e702baf11be5b09251e63116a475fe57ae6953ac994009b85370e73fc,d6169efb796e4bba536f83dde100ab4db460557b3466e7f65069a6d1251640ce,60346d83f3e965aab311199183f99c1b99f6163e46580534eb296c467cdeb450,e058d4949f5417172fdd13b91f010b3e8331acf936d739c91efa12ffabe6cee2,fa44d6e9dc96a796e10df509755b27d12d4e92b70fd4d700780ddf107904c44b,56969e0555232f2e213a185207cdebc85b1fc386eac907a91dab36fe340ad480,,{},random_forest|gradient_boosted_trees|mlp,3,28481,C:\Users\Saif malik\MAVS-Ch10B\results\corruption_traces\phase3_locked_full_v1\traces\veto_mavs\synthetic_sensor_failure\credit_card_fraud__locked_benchmark__synthetic_sensor_failure__level_1p00__shadow_9002.npz,10753a8362d3f74383f39c99b6ddfe43eae349b849d1361110c1847870e4aa0e,28481,True,columnar_npz,81ac5f52626caa808485fa98ec95f834d1f4905ec3662bfa00531f2dcbf40085
phase3_locked_full_v1,exploratory,locked,locked_benchmark,credit_card_fraud,pure_mavs_gc,synthetic_sensor_failure,credit_card_fraud__locked_benchmark__synthetic_sensor_failure__level_1p00__shadow_9002,1.0,9002,shadow,features,f04e99c4b0c84227f82c6bb0b6dfa55ae0057a4350d14e65acb64b9c98b884b2,fc13e23d878e84215f074b9003a04d86aa0aaf9e0916b5f8d81b2d534e82a1db,C:\Users\Saif malik\MAVS-Ch10B\results\stress_runs\phase3_locked_full_v1\applied_manifests\synthetic_sensor_failure\credit_card_fraud__locked_benchmark__synthetic_sensor_failure__level_1p00__shadow_9002.yaml,088530bea476f65e5dcb2f2d13aa47c984c8b69f7537266f5e35a3aa15c13f58,535612272d20481be4f3ca10be3c7f0eeb4ce8eaf2c90a8212c53c1f548dec0d,b928140e702baf11be5b09251e63116a475fe57ae6953ac994009b85370e73fc,d6169efb796e4bba536f83dde100ab4db460557b3466e7f65069a6d1251640ce,60346d83f3e965aab311199183f99c1b99f6163e46580534eb296c467cdeb450,e058d4949f5417172fdd13b91f010b3e8331acf936d739c91efa12ffabe6cee2,fa44d6e9dc96a796e10df509755b27d12d4e92b70fd4d700780ddf107904c44b,56969e0555232f2e213a185207cdebc85b1fc386eac907a91dab36fe340ad480,,{},random_forest|gradient_boosted_trees|mlp,3,28481,C:\Users\Saif malik\MAVS-Ch10B\results\corruption_traces\phase3_locked_full_v1\traces\pure_mavs_gc\synthetic_sensor_failure\credit_card_fraud__locked_benchmark__synthetic_sensor_failure__level_1p00__shadow_9002.npz,8dbd0e2b61d1757c38061cc083c317c058fc50d64bc9ab0aa259953b57e59011,28481,True,columnar_npz,a7918e166f526831d24c3cbceffbd527150b4836c728f99836c400cbcebe1f25
phase3_locked_full_v1,exploratory,locked,locked_benchmark,credit_card_fraud,veto_mavs,specialist_failure,credit_card_fraud__locked_benchmark__specialist_failure__level_0p00__primary_1001,0.0,1001,primary,scores,a464eae381fdf5c0df40e4faf511508c2c699dbd7a3ea874b860815d4326e96b,6675290010c2aeec94243c91a5c12f6fadf6175ea0faf658f93e44a74d369233,C:\Users\Saif malik\MAVS-Ch10B\results\stress_runs\phase3_locked_full_v1\applied_manifests\specialist_failure\credit_card_fraud__locked_benchmark__specialist_failure__level_0p00__primary_1001.yaml,a2a46e30e1b7e0f6aa407792ad28d89c97760e028e3dfbdd1baa27857066ef8f,535612272d20481be4f3ca10be3c7f0eeb4ce8eaf2c90a8212c53c1f548dec0d,7b837f4f1df0d1e355264b9d9d7daaef171e9b06e60900c5c0ed322583b23e5a,d6169efb796e4bba536f83dde100ab4db460557b3466e7f65069a6d1251640ce,d6169efb796e4bba536f83dde100ab4db460557b3466e7f65069a6d1251640ce,e058d4949f5417172fdd13b91f010b3e8331acf936d739c91efa12ffabe6cee2,e058d4949f5417172fdd13b91f010b3e8331acf936d739c91efa12ffabe6cee2,6a15e3574c40e4076a1479065421cbe914546538677ba3798260b5eb851dd760,,{},random_forest|gradient_boosted_trees|mlp,3,28481,C:\Users\Saif malik\MAVS-Ch10B\results\corruption_traces\phase3_locked_full_v1\traces\veto_mavs\specialist_failure\credit_card_fraud__locked_benchmark__specialist_failure__level_0p00__primary_1001.npz,cc939ae856a84d26cfbbf184b8d24cb661ecf97666feb8b0573a4aefdc531d18,28481,True,columnar_npz,ef163f22579119e3a91ba358fd61034261d0696e9bd42236291cf6aec09a05ec
phase3_locked_full_v1,exploratory,locked,locked_benchmark,credit_card_fraud,pure_mavs_gc,specialist_failure,credit_card_fraud__locked_benchmark__specialist_failure__level_0p00__primary_1001,0.0,1001,primary,scores,a464eae381fdf5c0df40e4faf511508c2c699dbd7a3ea874b860815d4326e96b,6675290010c2aeec94243c91a5c12f6fadf6175ea0faf658f93e44a74d369233,C:\Users\Saif malik\MAVS-Ch10B\results\stress_runs\phase3_locked_full_v1\applied_manifests\specialist_failure\credit_card_fraud__locked_benchmark__specialist_failure__level_0p00__primary_1001.yaml,a2a46e30e1b7e0f6aa407792ad28d89c97760e028e3dfbdd1baa27857066ef8f,535612272d20481be4f3ca10be3c7f0eeb4ce8eaf2c90a8212c53c1f548dec0d,7b837f4f1df0d1e355264b9d9d7daaef171e9b06e60900c5c0ed322583b23e5a,d6169efb796e4bba536f83dde100ab4db460557b3466e7f65069a6d1251640ce,d6169efb796e4bba536f83dde100ab4db460557b3466e7f65069a6d1251640ce,e058d4949f5417172fdd13b91f010b3e8331acf936d739c91efa12ffabe6cee2,e058d4949f5417172fdd13b91f010b3e8331acf936d739c91efa12ffabe6cee2,6a15e3574c40e4076a1479065421cbe914546538677ba3798260b5eb851dd760,,{},random_forest|gradient_boosted_trees|mlp,3,28481,C:\Users\Saif malik\MAVS-Ch10B\results\corruption_traces\phase3_locked_full_v1\traces\pure_mavs_gc\specialist_failure\credit_card_fraud__locked_benchmark__specialist_failure__level_0p00__primary_1001.npz,8e2c8ec75e8cd249e2a1e2787b91f52eab98a6d5f5dd99c7afb1c244cf444a1e,28481,True,columnar_npz,7f36fa76b6c52b8c5f27bd6ce5e2214e4818c736162a1947f7116d5eba377c0b
